"","CustomerID","TransactionDate","Amount","ProductCategory"
"589",3866,2024-02-08,419.84,"Presidential"
"590",324,2023-05-04,338.25,"Standard"
"591",2078,2022-11-30,435.78,"Premier"
"592",2980,2024-07-22,345.99,"Specialty Suite"
"593",1037,2024-04-20,371.71,"Standard"
"594",3859,2023-07-01,338,"Specialty Suite"
"595",6755,2024-06-12,384.41,"Specialty Suite"
"596",5660,2024-01-31,372.67,"Specialty Suite"
"597",7987,2022-12-25,534.89,"Suite"
"598",87,2-05-20,NA,"Specialty Suite"
"600",902,2022-02-06,318.3,NA
"601",1894,2022-09-19,322.16,"Specialty Suite"
"602",627,2023-07-28,430.34,"Suite"
"603",7866,2024-03-18,357.87,"Specialty Suite"
"604",7285,2022-04-19,331.65,"Premier"
"605",1528,2024-04-02,282.8,"Premier"
"606",6618,2022-12-28,475.94,NA
"607",7190,2022-12-09,277.87,"Premier"
"608",6220,2023-05-10,445.67,"Premier"
"609",5747,2024-07-29,445.19,"Suite"
"610",5875,2022-10-20,424.79,"Premier"
"611",4052,2023-04-18,401.37,"Suite"
"612",4753,2024-04-06,299.7,"Specialty Suite"
"613",2942,2024-04-20,NA,"Suite"
"614",5814,2023-05-07,271.57,"Standard"
"615",6511,2023-12-10,254.14,"Specialty Suite"
"616",4047,2023-08-02,352.04,"Specialty Suite"
"617",6666,2022-06-16,535.51,"Specialty Suite"
"618",1375,2024-04-10,NA,NA
"619",1740,2022-03-19,388.97,"Specialty Suite"
"620",1044,2022-10-12,369.44,"Suite"
"621",2192,2024-02-13,364.39,"Specialty Suite"
"622",410,2022-09-24,270.73,"Specialty Suite"
"623",1449,2022-07-05,NA,"Standard"
"624",7010,2022-01-07,489.85,"Suite"
"625",945,2023-05-03,294.87,NA
"626",7688,2022-10-31,425.7,"Suite"
"627",4839,2023-07-04,319.33,"Premier"
"628",792,2024-01-30,352.63,"Standard"
"629",40,2022-06-09,271.7,"Premier"
"630",2114,2023-03-14,271.2,"Specialty Suite"
"631",299,2024-05-27,317.91,"Specialty Suite"
"632",7770,2022-06-13,581.92,"Suite"
"633",1591,2024-03-06,NA,"Specialty Suite"
"634",7884,2022-10-20,NA,"Suite"
"635",5531,2022-08-06,384.1,"Premier"
"636",2683,2024-01-05,402.91,"Suite"
"637",3208,2023-01-09,441.71,"Suite"
"638",5637,2024-04-08,272.25,"Premier"
"639",407,2022-09-10,368.15,"Suite"
"640",3130,2023-01-05,352.2,"Specialty Suite"
"641",4504,2024-06-29,409.39,"Specialty Suite"
"642",5355,2024-06-29,356.67,NA
"643",2046,2024-04-17,264.42,"Specialty Suite"
"644",2503,2022-03-31,319.17,"Standard"
"645",6961,25-04-20,395.52,"Suite"
"646",1425,2022-01-04,290.39,"Standard"
"647",7160,2023-08-27,411.34,"Specialty Suite"
"648",5286,2022-11-18,430.71,"Suite"
"649",1394,2023-12-10,306.03,"Premier"
"650",1019,2023-04-04,342.22,"Standard"
"651",2529,2023-04-21,312,"Premier"
"652",135,2022-12-30,260.3,"Premier"
"653",6858,2024-03-09,496.32,"Suite"
"654",16,2023-03-31,387.2,"Specialty Suite"
"655",3716,2024-06-23,402.96,"Suite"
"656",6124,2022-12-21,509.24,"Premier"
"657",5041,2024-04-09,450.35,"Suite"
"658",5046,2023-03-30,304.88,"Premier"
"659",7240,2023-04-10,367.88,"Premier"
"660",3293,2022-05-03,214.67,"Specialty Suite"
"661",1144,2023-03-29,452.91,"Suite"
"662",4167,2023-06-03,427.89,"Specialty Suite"
"663",6411,2023-03-12,286.54,"Suite"
"664",2304,2023-03-05,324.33,"Premier"
"665",5448,2024-03-04,334.23,"Suite"
"666",3904,2024-02-21,302.32,"Premier"
"667",7548,2022-09-04,358.78,"Specialty Suite"
"668",4755,2022-03-15,288.3,"Premier"
"669",3171,2022-03-26,362.99,"Standard"
"670",4897,2023-05-13,322.89,"Specialty Suite"
"671",527,2022-10-30,397.09,"Premier"
"672",3205,2023-05-16,501.71,"Suite"
"673",1894,2023-10-01,372.23,"Premier"
"675",4414,2022-11-15,471.29,"Specialty Suite"
"676",6215,2022-05-10,405.2,"Suite"
"677",7275,2022-03-01,362.53,"Premier"
"678",3684,2022-04-15,422.76,"Suite"
"679",7047,2023-05-03,250.51,"Specialty Suite"
"680",189,2022-04-25,481.08,"Specialty Suite"
"681",271,23-10-20,252.14,"Specialty Suite"
"682",4100,2022-10-03,265.85,"Specialty Suite"
"683",6836,2023-02-20,420.41,"Presidential"
"684",4349,2024-06-19,325.8,"Specialty Suite"
"685",4342,2022-09-19,359.66,"Premier"
"686",7420,2024-03-06,355.91,"Premier"
"687",5712,2024-06-20,376.52,"Specialty Suite"
"688",2453,2024-07-08,386.13,"Suite"
"689",7792,2022-08-31,306.44,"Standard"
"690",3864,2022-07-02,320.04,"Specialty Suite"
"691",2648,2024-03-07,441.65,"Specialty Suite"
"692",3879,2022-09-23,310.76,"Standard"
"693",3631,2022-11-17,375.72,"Specialty Suite"
"694",5457,2022-09-17,383.78,"Standard"
"695",4057,2022-02-12,453.42,"Specialty Suite"
"696",508,2023-05-21,415.96,"Suite"
"697",3680,2023-03-19,341.29,"Suite"
"698",5993,2022-06-26,329.98,"Specialty Suite"
"699",7270,2022-08-01,435.22,"Specialty Suite"
"700",4013,2024-02-09,392.19,"Specialty Suite"
"701",4862,2022-11-01,459.51,"Suite"
"702",5374,2024-02-23,427.87,NA
"703",3966,2022-05-25,357.52,"Premier"
"704",6988,2024-07-03,344.49,NA
"705",6649,2022-06-25,361.69,"Standard"
"706",1962,2022-04-28,379.59,"Premier"
"707",1944,2023-11-26,299.33,"Specialty Suite"
"708",5369,2022-02-08,396.09,"Specialty Suite"
"709",3684,2024-02-13,332.6,"Standard"
"710",4674,2023-11-14,493.72,"Suite"
"711",7231,2023-08-31,459.21,"Suite"
"712",5036,2022-11-09,313.04,"Premier"
"713",369,2023-02-21,335.37,"Specialty Suite"
"714",2712,2024-03-29,300.12,"Premier"
"715",1580,2024-02-19,371.56,"Specialty Suite"
"716",2590,2022-03-07,343.09,"Suite"
"717",1164,2024-04-15,425.93,"Suite"
"718",4017,2024-06-12,246.72,"Premier"
"719",337,2024-04-18,292.85,"Specialty Suite"
"720",1246,2024-04-28,399.2,"Standard"
"721",6075,2024-04-06,425.47,"Specialty Suite"
"722",5388,2023-06-03,315.96,"Standard"
"723",609,2022-03-03,362.17,"Suite"
"724",3774,2023-08-24,383.7,"Premier"
"725",7155,2022-08-04,382.13,"Premier"
"726",1991,2024-05-14,139.32,NA
"727",3747,2022-04-22,335.69,"Specialty Suite"
"728",4996,2023-05-24,354.46,"Specialty Suite"
"729",61,2022-07-24,407.2,"Standard"
"730",4376,2023-08-23,408.97,"Specialty Suite"
"731",4265,2022-09-14,314.2,"Specialty Suite"
"732",4425,2023-06-04,290.75,"Standard"
"733",4256,2022-07-16,369.81,"Standard"
"734",2831,2022-04-13,358.82,"Specialty Suite"
"735",711,2024-05-06,317.96,"Standard"
"736",7633,2024-02-10,339.46,"Specialty Suite"
"737",7610,2024-02-06,382.65,"Premier"
"738",4950,2022-10-23,438.88,"Specialty Suite"
"739",7465,2022-01-08,385.15,"Suite"
"740",1741,2023-07-14,215.52,"Specialty Suite"
"741",4811,2022-11-12,295.68,"Standard"
"742",6842,2022-01-13,437.22,"Suite"
"743",7222,2024-04-11,447.1,"Specialty Suite"
"744",7472,2023-12-29,381.65,"Standard"
"745",2440,2023-06-26,261.86,"Premier"
"746",647,2024-02-27,317.29,"Standard"
"747",6537,2022-03-25,438,"Premier"
"748",3806,2022-08-23,338.05,"Suite"
"749",6110,2024-03-04,351.16,"Premier"
"750",3853,2022-03-04,265.55,"Premier"
"751",1091,2022-06-04,302.78,"Specialty Suite"
"752",5646,2023-03-23,335.48,"Premier"
"753",5061,2024-02-07,353.64,"Specialty Suite"
"754",7056,2022-10-18,400.96,"Specialty Suite"
"755",5382,2023-12-11,NA,"Suite"
"756",4503,2023-06-02,460.02,"Premier"
"757",3582,2023-12-13,326.47,"Premier"
"758",4654,2023-10-07,371.77,"Premier"
"759",6702,2023-08-24,335.35,"Premier"
"760",3385,2022-10-17,NA,"Standard"
"761",2495,2022-09-05,323.21,"Specialty Suite"
"762",2958,2023-03-28,366.69,"Premier"
"763",1801,3-04-20,482.84,"Specialty Suite"
"764",3623,2023-05-29,347.64,"Premier"
"765",6260,2024-04-22,365.97,"Specialty Suite"
"766",7653,2022-06-14,411.67,"Specialty Suite"
"767",5460,2024-01-25,401.28,"Specialty Suite"
"768",5803,2022-07-01,468.38,"Suite"
"769",3675,2023-01-09,441.49,"Specialty Suite"
"770",5913,2022-09-23,398.95,"Specialty Suite"
"771",7157,2023-10-29,488.85,"Premier"
"772",2745,2024-04-16,NA,"Premier"
"773",9,2022-06-09,382.71,"Specialty Suite"
"774",2255,2023-03-16,168.92,"Standard"
"775",7805,2022-07-12,308.9,"Premier"
"776",2253,2022-01-29,242.44,"Standard"
"777",1110,2022-07-15,449.92,"Suite"
"778",381,2022-10-21,404.82,"Suite"
"779",7814,2022-01-03,268.34,"Premier"
"780",2716,2023-05-23,317.03,"Premier"
"781",5611,2022-11-04,456.54,"Presidential"
"782",1773,2023-04-20,459.53,"Suite"
"783",6201,2023-07-30,407.15,"Suite"
"784",94,2023-04-13,357.97,"Premier"
"785",7164,2023-07-04,384.21,"Suite"
"786",5779,2022-03-01,NA,"Specialty Suite"
"787",1436,2022-11-16,318.46,"Premier"
"788",7674,2023-02-17,359.59,"Standard"
"789",3308,2022-03-31,324.77,"Suite"
"790",945,2022-07-22,NA,"Presidential"
"791",1584,2023-09-08,424.86,"Specialty Suite"
"792",2948,2024-02-21,277.5,"Premier"
"793",6099,2022-12-20,NA,"Suite"
"794",1914,2023-09-17,311.64,"Standard"
"795",4577,2024-07-14,416.65,"Premier"
"796",3560,2023-12-20,245.18,"Suite"
"797",6773,2024-07-25,363.87,"Suite"
"798",3060,2022-10-16,479.91,"Specialty Suite"
"799",7564,2022-07-16,501.26,"Premier"
"800",4700,2023-12-08,281.86,"Standard"
"801",4602,2023-06-27,281.32,NA
"802",1346,2022-08-15,366.54,"Specialty Suite"
"803",3604,2023-06-12,390.75,"Specialty Suite"
"804",5107,2022-04-12,402.97,"Premier"
"805",2513,2022-02-03,330.56,"Premier"
"806",221,2023-09-06,467.42,"Specialty Suite"
"807",988,18-05-20,265.69,"Specialty Suite"
"808",2954,2022-05-15,338.62,"Premier"
"809",5892,2022-02-11,417.87,"Suite"
"810",213,2023-05-09,NA,"Presidential"
"811",6469,2024-01-13,320.83,NA
"812",6006,2023-09-03,218.71,"Specialty Suite"
"813",3792,2023-11-26,280.1,"Specialty Suite"
"814",4282,2023-09-25,379.9,"Specialty Suite"
"815",4840,2023-11-26,288.31,"Specialty Suite"
"816",728,12-01-20,359.35,NA
"817",7034,2024-02-19,247.02,"Premier"
"818",6192,2023-11-23,383.74,"Premier"
"819",1606,2024-05-29,527.02,"Premier"
"820",3279,2024-07-16,249.76,"Premier"
"821",2510,2022-11-28,407.47,"Suite"
"822",6208,2023-03-31,392.07,"Suite"
"823",7293,2023-03-09,338.11,"Standard"
"824",3582,2023-03-26,371.55,NA
"825",6060,2023-06-29,332.2,"Specialty Suite"
"826",5686,2022-04-23,478.51,"Specialty Suite"
"828",508,2023-12-13,303,"Specialty Suite"
"829",7579,2024-03-26,281.2,"Premier"
"830",1642,2024-07-14,370.88,"Specialty Suite"
"831",4796,2022-02-28,291.11,"Standard"
"832",1027,2023-09-03,300.78,"Premier"
"833",1873,2022-02-14,321.48,"Premier"
"834",439,2023-12-17,266.23,"Premier"
"835",7731,2023-12-06,453.95,"Suite"
"836",208,2023-07-26,438.57,"Specialty Suite"
"837",3428,2022-12-17,415.61,"Specialty Suite"
"838",2902,2023-05-03,355.63,"Premier"
"839",7992,2022-04-21,398.3,"Premier"
"840",6404,2022-03-29,366.4,NA
"841",5515,2023-12-04,260.3,"Specialty Suite"
"842",809,2022-09-15,353.04,"Specialty Suite"
"843",5461,2023-12-24,382.09,"Standard"
"844",3315,2023-01-19,474.47,"Specialty Suite"
"845",2928,1-07-20,206.81,"Specialty Suite"
"846",4932,2023-02-12,384.99,"Specialty Suite"
"847",3805,2024-06-30,296.09,"Premier"
"848",595,2023-12-10,444.56,"Specialty Suite"
"849",1735,2023-06-07,451.58,"Specialty Suite"
"850",1480,2023-07-29,444.83,"Specialty Suite"
"851",348,2023-11-27,386.7,"Premier"
"852",2898,2022-02-19,255.9,"Suite"
"853",3532,2022-03-15,370.44,"Standard"
"854",5951,2023-03-07,NA,"Suite"
"855",5979,2024-07-09,389.34,"Premier"
"856",6585,2023-12-17,357.86,"Specialty Suite"
"857",6777,2023-12-06,358.32,"Standard"
"858",7638,2023-02-27,392.45,"Specialty Suite"
"859",6289,2022-05-08,280.41,"Premier"
"860",275,2024-07-20,339.9,"Specialty Suite"
"861",5287,2022-12-22,300.53,NA
"862",7207,2022-12-09,367.43,"Premier"
"863",3220,2023-03-25,323.67,"Premier"
"864",535,2024-01-23,335.62,"Premier"
"865",3402,2024-04-12,441.89,"Suite"
"866",4268,2024-05-23,323.4,"Specialty Suite"
"867",409,2023-03-18,360.23,"Specialty Suite"
"868",6738,2023-03-15,413.91,"Suite"
"869",4953,2024-06-23,324.92,"Premier"
"870",7727,2022-04-09,397.73,"Standard"
"871",6148,2022-09-25,479.89,"Premier"
"872",6998,2022-04-10,331.83,"Premier"
"873",2565,2024-02-14,333.86,"Premier"
"874",7936,2022-06-17,390.63,"Specialty Suite"
"875",1504,2024-06-05,NA,"Specialty Suite"
"876",2769,2023-07-23,396.76,"Standard"
"877",1736,2023-11-22,321.53,"Specialty Suite"
"878",6915,2024-07-10,372.28,"Premier"
"879",4528,19-02-20,232.68,"Specialty Suite"
"880",30,2022-12-08,405.01,"Specialty Suite"
"881",155,2023-02-20,377.71,"Specialty Suite"
"882",7172,28-08-20,373.36,"Specialty Suite"
"883",3668,2024-05-14,405.52,"Presidential"
"884",4290,2023-08-06,332.51,"Standard"
"885",2257,2023-07-18,267.61,"Specialty Suite"
"886",7916,2022-05-20,255,"Standard"
"887",2369,2024-01-03,420.1,"Specialty Suite"
"888",7299,2024-05-23,176.17,"Specialty Suite"
"889",5133,2024-02-02,476.11,"Presidential"
"890",4943,2023-01-14,237.14,"Specialty Suite"
"891",3706,2023-08-21,390.36,"Premier"
"892",1148,2022-12-26,373.25,"Standard"
"893",3952,2024-01-29,498.87,"Specialty Suite"
"894",7747,2023-01-26,424.83,"Suite"
"895",5689,2022-04-30,369.09,"Premier"
"896",2254,2024-05-13,203.93,NA
"897",816,2023-06-03,364.94,"Specialty Suite"
"898",669,2023-06-25,322.85,"Standard"
"899",2680,2022-05-21,268.06,"Specialty Suite"
"900",1496,2022-12-25,390.73,"Specialty Suite"
"901",3861,2024-05-13,269.78,"Standard"
"902",3075,2022-05-17,NA,"Specialty Suite"
"903",359,2024-03-11,286.62,"Premier"
"904",5698,2022-09-09,455.28,"Specialty Suite"
"905",2750,2022-05-30,307.94,"Premier"
"906",6178,2022-10-05,393.31,"Specialty Suite"
"907",566,2023-09-20,395.17,"Specialty Suite"
"908",1477,2024-07-07,311.3,"Premier"
"909",1678,2022-04-15,229.43,"Specialty Suite"
"910",3448,2023-10-21,295.23,"Suite"
"911",6176,2022-11-02,NA,"Specialty Suite"
"912",6306,2022-12-28,388.19,"Standard"
"913",5120,2022-03-24,406.82,"Suite"
"914",5454,2022-01-03,335.47,"Standard"
"915",6616,2022-04-08,302.22,"Standard"
"916",5432,2024-05-08,271.3,"Premier"
"917",5708,2023-10-23,283.33,"Premier"
"918",6421,30-08-20,326.51,"Standard"
"919",3802,2022-03-04,296.19,"Standard"
"920",7847,2023-06-01,273.99,"Suite"
"921",348,2024-01-03,361.59,"Standard"
"922",1835,2022-04-17,270.62,"Specialty Suite"
"923",5447,2024-01-06,425.73,"Suite"
"924",5673,2022-12-22,342.93,"Premier"
"925",546,2023-12-13,337.69,"Premier"
"926",5401,2022-12-25,475.28,"Specialty Suite"
"927",3057,2024-03-01,394.24,"Premier"
"928",6597,2022-03-21,271.66,"Standard"
"929",5664,2023-07-21,414.21,"Specialty Suite"
"930",4308,26-03-20,357.02,"Specialty Suite"
"931",2466,2022-07-08,372.42,"Premier"
"932",4885,2022-02-27,449.52,"Suite"
"933",4636,2024-06-25,414.05,"Premier"
"934",5176,2022-06-07,NA,"Standard"
"935",2493,2022-11-05,459.3,"Premier"
"936",6319,2022-09-28,NA,"Suite"
"937",3599,2024-06-29,398.9,"Standard"
"938",7510,2023-06-22,439.5,"Suite"
"939",3560,2023-01-08,357.31,"Specialty Suite"
"940",3851,2023-03-08,371.8,"Standard"
"941",2905,2024-05-12,349.39,"Specialty Suite"
"942",3077,2022-12-06,325.64,"Suite"
"943",2762,2023-12-31,309.92,"Premier"
"944",7530,2022-11-25,443.75,"Suite"
"945",4396,2023-03-20,338.28,"Premier"
"946",4240,2022-02-03,414.05,NA
"947",4473,2023-07-09,271.32,"Suite"
"948",6194,2022-08-01,303.23,"Premier"
"949",44,2023-08-07,441.06,"Specialty Suite"
"950",7982,2024-01-17,313.38,"Specialty Suite"
"951",1533,2022-09-27,284.1,"Standard"
"952",2499,2022-01-29,211.68,"Premier"
"953",1638,2024-07-19,465.74,NA
"954",5162,2022-07-21,244.62,"Standard"
"955",5974,2023-12-18,175.41,"Suite"
"956",4490,2024-07-16,371.73,"Suite"
"957",5760,9-01-20,404.14,"Suite"
"958",889,2023-07-29,289.11,"Specialty Suite"
"959",1051,2022-12-23,NA,"Specialty Suite"
"960",4583,2024-02-23,347.85,"Suite"
"961",706,2023-04-07,415.86,"Suite"
"962",7901,2024-07-06,503.54,"Presidential"
"963",4263,2022-05-10,331.65,"Standard"
"964",1733,2022-12-09,314.83,"Standard"
"965",2959,2024-01-07,539.94,"Suite"
"966",2120,2024-03-08,451.71,"Presidential"
"967",7098,2023-11-15,498.62,"Specialty Suite"
"968",5023,2022-03-31,371,"Specialty Suite"
"969",7880,2023-08-22,457.94,"Suite"
"970",3001,2024-02-14,262.61,"Specialty Suite"
"971",7179,2024-01-28,351.3,"Suite"
"972",4279,2022-02-13,337.49,"Specialty Suite"
"973",3674,2023-08-25,422.3,"Suite"
"974",7547,2023-11-29,469.19,"Suite"
"975",5323,2022-07-21,326.57,"Specialty Suite"
"976",3521,2023-01-01,339.26,"Premier"
"977",4839,2024-02-09,250.52,"Premier"
"978",2763,2023-06-16,269.54,"Standard"
"979",4537,2022-11-03,440.2,"Suite"
"980",774,2022-07-23,322.43,"Specialty Suite"
"981",1025,2024-03-10,295.4,"Standard"
"982",2364,2022-06-24,283.29,"Suite"
"983",6680,2022-03-13,426.13,"Specialty Suite"
"984",5443,2024-07-01,323.64,"Specialty Suite"
"985",6850,2023-04-05,353.38,"Standard"
"986",3175,2023-08-13,319.9,"Specialty Suite"
"987",5089,2023-08-19,353.49,"Suite"
"988",6655,2024-02-29,349.44,"Specialty Suite"
"989",241,2023-02-02,417.28,"Suite"
"990",2118,2022-12-17,316.34,"Standard"
"991",3889,2024-01-17,NA,"Suite"
"992",2579,2022-06-14,414.72,"Suite"
"993",6083,2023-12-13,469.27,"Suite"
"994",4632,2023-05-14,389.95,"Premier"
"995",2178,26-06-20,198.96,"Premier"
"996",4355,2023-12-26,NA,"Standard"
"997",7130,2022-02-01,364.33,"Specialty Suite"
"998",4368,2023-04-06,547.74,NA
"999",650,2024-01-27,426.92,"Suite"
"1000",3999,2023-06-13,297.2,"Specialty Suite"
"1001",3931,2022-12-11,266.27,"Premier"
"1002",1869,2022-06-10,362.53,"Premier"
"1003",5908,2023-04-02,427.98,NA
"1004",1244,2022-03-31,345.93,"Standard"
"1005",5206,2022-12-09,417.37,"Premier"
"1006",2431,2022-07-21,292.52,"Specialty Suite"
"1007",6695,2022-09-26,393.68,"Premier"
"1008",6397,2023-03-17,376.64,"Premier"
"1009",2241,2023-08-24,367.56,"Specialty Suite"
"1011",5231,2022-01-02,386.5,"Specialty Suite"
"1012",1903,2023-09-12,258.6,"Standard"
"1013",6237,2023-03-15,261.47,"Premier"
"1014",4193,2022-02-10,NA,"Standard"
"1015",1597,2022-06-08,372.35,"Standard"
"1016",1514,2023-11-08,150.77,"Premier"
"1017",7541,2022-11-30,421.59,NA
"1018",1524,2022-08-23,408.28,"Suite"
"1019",7435,2022-04-29,385.36,"Specialty Suite"
"1020",1794,2024-03-25,471.97,"Suite"
"1021",7149,2023-10-17,487.27,"Specialty Suite"
"1022",1798,2023-10-26,273.43,"Specialty Suite"
"1023",2881,2022-03-02,392.8,"Standard"
"1024",3418,2023-07-19,253.17,"Standard"
"1025",5368,2024-04-16,447.42,"Specialty Suite"
"1026",3202,2023-11-28,388.23,"Standard"
"1027",84,2022-01-27,263.66,"Standard"
"1028",4782,2024-01-13,300.93,"Specialty Suite"
"1029",6677,2022-02-25,414.86,"Specialty Suite"
"1030",1658,2023-09-12,426.08,"Suite"
"1031",199,2022-03-14,508.43,"Specialty Suite"
"1032",4192,2022-07-31,319.63,"Premier"
"1033",6327,2024-07-26,276.94,"Specialty Suite"
"1034",7743,2024-06-07,365.63,"Specialty Suite"
"1035",4859,2023-10-24,486.03,"Presidential"
"1036",5799,2024-03-04,336.96,"Standard"
"1037",6964,2024-06-11,459.66,"Presidential"
"1038",89,2024-04-21,423.97,"Specialty Suite"
"1039",168,2024-03-06,288.29,"Premier"
"1041",6617,2022-09-18,151.67,NA
"1042",2981,2022-03-02,532.57,"Premier"
"1043",3024,2024-03-03,273.26,"Standard"
"1044",512,21-10-20,403.71,"Suite"
"1045",4666,2022-01-29,320.37,"Premier"
"1046",5335,2022-01-09,NA,"Standard"
"1047",5422,2022-08-29,373.99,"Premier"
"1048",5457,2023-02-22,358.82,"Specialty Suite"
"1049",684,2024-04-26,458.24,"Specialty Suite"
"1050",2944,2022-10-26,380.13,"Standard"
"1051",5923,2024-02-27,339.9,"Premier"
"1052",7257,2023-03-03,346.39,"Specialty Suite"
"1053",1107,2022-06-03,380.18,"Specialty Suite"
"1054",1855,2024-04-07,248.7,"Suite"
"1055",2466,2022-09-04,409.44,"Specialty Suite"
"1056",4776,2022-06-26,355.31,NA
"1057",875,2022-01-14,302.76,"Premier"
"1058",1462,2022-07-09,249.66,"Specialty Suite"
"1059",2901,2022-09-28,277.86,"Specialty Suite"
"1060",4690,2022-08-13,266.46,"Standard"
"1061",6132,2023-11-09,341.14,"Specialty Suite"
"1062",1689,2024-07-29,341.64,"Standard"
"1063",916,2024-06-13,410.43,"Specialty Suite"
"1064",5572,2023-10-27,376.52,"Specialty Suite"
"1065",3507,2022-02-18,499.44,"Specialty Suite"
"1066",5942,2024-07-02,426.79,"Premier"
"1067",2767,2022-08-01,411.07,"Presidential"
"1068",3726,2023-08-07,431.71,"Suite"
"1069",6822,2023-06-16,420.81,"Suite"
"1070",1810,2022-07-11,483.58,"Premier"
"1071",78,2022-10-30,376.33,"Premier"
"1072",5971,2022-01-06,390.98,"Specialty Suite"
"1073",6514,2023-02-07,238.28,NA
"1074",3845,2024-02-23,402.59,"Specialty Suite"
"1075",165,2024-05-27,419.59,"Premier"
"1076",7010,2024-06-18,376.57,"Specialty Suite"
"1077",1538,2023-12-22,225.93,"Specialty Suite"
"1078",2853,2024-05-15,336.83,NA
"1079",6387,2022-11-07,417.07,"Specialty Suite"
"1080",4840,2022-12-10,244.43,"Standard"
"1081",5647,2022-05-27,359.24,"Premier"
"1082",5224,2022-03-09,467.77,"Specialty Suite"
"1083",2739,2-11-20,401.45,"Specialty Suite"
"1085",7262,2023-10-09,240.72,"Specialty Suite"
"1086",1911,2023-08-26,358.33,"Premier"
"1087",2775,2023-10-02,274.68,"Specialty Suite"
"1088",2083,2023-02-25,365.02,"Specialty Suite"
"1089",6764,2023-07-19,412.69,"Specialty Suite"
"1090",4946,2023-03-11,341.56,"Specialty Suite"
"1091",2258,2023-05-30,319.9,"Specialty Suite"
"1092",7140,2022-12-15,332.77,"Suite"
"1093",5757,2022-08-05,370.11,"Specialty Suite"
"1094",6641,2023-10-24,NA,"Specialty Suite"
"1095",5944,2022-03-21,338.24,"Premier"
"1096",7662,2023-02-17,405.18,"Premier"
"1097",2122,2024-01-20,346.55,"Specialty Suite"
"1098",5146,2022-06-10,320.47,"Standard"
"1099",5647,2023-01-04,328,"Suite"
"1100",6639,2022-04-06,302.23,"Premier"
"1101",553,2022-08-31,391.04,"Specialty Suite"
"1102",7721,2022-02-12,339.47,"Standard"
"1103",6468,2024-07-30,NA,"Premier"
"1104",6240,2022-01-12,359.67,"Premier"
"1105",2178,2023-06-11,307.37,"Suite"
"1106",5390,1-09-20,443.59,"Suite"
"1107",1038,2022-07-27,430.37,"Suite"
"1108",6722,2023-11-27,336.11,"Specialty Suite"
"1109",2580,2022-05-06,324.81,"Premier"
"1110",2021,2022-08-15,388.7,"Premier"
"1111",2438,2022-09-11,NA,"Specialty Suite"
"1112",328,2024-03-22,508.42,"Specialty Suite"
"1113",6084,2022-08-24,277.26,"Specialty Suite"
"1114",3319,2023-09-24,375.57,"Specialty Suite"
"1115",4761,2023-07-08,372.43,"Standard"
"1116",234,2024-02-24,389.56,"Standard"
"1117",6187,2022-10-19,359.72,"Standard"
"1118",3407,2022-12-09,399.95,"Premier"
