"","CustomerID","X.1","X","TransactionDate","Amount","ProductCategory","Month_Yr","Yr","Month","Day","Month_Yr_graph","final_category","HighValue"
"6203",3319,1104,1114,2023-09-24,375.57,"Specialty Suite","2023-09","2023","09",24,2023-09-01,"Silver","Yes"
"7811",4196,13766,13902,2022-08-05,233.23,"Premier","2022-08","2022","08",5,2022-08-01,"Silver","No"
"11748",6279,495,499,2022-06-22,340.67,"Premier","2022-06","2022","06",22,2022-06-01,"Bronze","No"
"11044",5908,996,1003,2023-04-02,427.98,"Presidential","2023-04","2023","04",2,2023-04-01,"Silver","No"
"2251",1189,7281,7349,2022-12-08,336.6,"Suite","2022-12","2022","12",8,2022-12-01,"Silver","No"
"2017",1061,1506,1516,2022-10-28,320.59,"Premier","2022-10","2022","10",28,2022-10-01,"Silver","No"
"13555",7272,3605,3636,2022-09-02,330.81,"Specialty Suite","2022-09","2022","09",2,2022-09-01,"Bronze","No"
"2461",1299,12000,12117,2023-05-07,346.84,"Standard","2023-05","2023","05",7,2023-05-01,"Bronze","No"
"12865",6921,14712,14861,2022-07-03,326.47,"Standard","2022-07","2022","07",3,2022-07-01,"Silver","No"
"4638",2450,14421,14567,2024-01-21,361.31,"Standard","2024-01","2024","01",21,2024-01-01,"Silver","No"
"10169",5459,5703,5754,2023-05-07,332,"Specialty Suite","2023-05","2023","05",7,2023-05-01,"Silver","No"
"10716",5737,1270,1280,2022-04-28,359.62,"Specialty Suite","2022-04","2022","04",28,2022-04-01,"Silver","No"
"13228",7104,14308,14451,2023-03-09,342.13,"Suite","2023-03","2023","03",9,2023-03-01,"Silver","No"
"7123",3835,11808,11924,2020-12-11,249.42,"Premier","2020-12","2020","12",20,2020-12-01,"Silver","Yes"
"522",263,14349,14493,2022-04-21,260.93,"Standard","2022-04","2022","04",21,2022-04-01,"Silver","No"
"12693",6815,6640,6701,2020-01-27,345.41,"Specialty Suite","2020-01","2020","01",20,2020-01-01,"Bronze","No"
"7565",4051,3460,3490,2022-02-03,271.26,"Premier","2022-02","2022","02",3,2022-02-01,"Silver","Yes"
"8908",4777,3032,3061,2022-10-30,428.43,"Suite","2022-10","2022","10",30,2022-10-01,"Silver","Yes"
"3869",2040,4987,5028,2022-01-17,421.87,"Premier","2022-01","2022","01",17,2022-01-01,"Silver","No"
"6751",3627,7130,7197,2024-06-07,370.88,"Specialty Suite","2024-06","2024","06",7,2024-06-01,"Silver","No"
"2549",1341,2177,2195,2023-12-17,416.01,"Premier","2023-12","2023","12",17,2023-12-01,"Silver","No"
"12717",6832,12739,12867,2024-05-08,281.96,"Suite","2024-05","2024","05",8,2024-05-01,"Silver","No"
"13066",7017,9442,9530,2024-06-19,498.04,"Presidential","2024-06","2024","06",19,2024-06-01,"Silver","No"
"13270",7123,12444,12568,2024-02-28,339.25,"Specialty Suite","2024-02","2024","02",28,2024-02-01,"Bronze","No"
"12493",6696,2367,2390,2022-02-28,365.59,"Premier","2022-02","2022","02",28,2022-02-01,"Silver","No"
"3176",1679,14570,14717,2023-04-08,197.35,"Suite","2023-04","2023","04",8,2023-04-01,"Silver","No"
"1234",649,6712,6773,2023-05-12,355.77,"Premier","2023-05","2023","05",12,2023-05-01,"Silver","No"
"10711",5736,4445,4484,2023-04-05,394.67,"Premier","2023-04","2023","04",5,2023-04-01,"Silver","Yes"
"11935",6379,10935,11042,2022-10-26,396.63,"Specialty Suite","2022-10","2022","10",26,2022-10-01,"Silver","No"
"10306",5533,7475,7544,2022-10-26,431.6,"Suite","2022-10","2022","10",26,2022-10-01,"Silver","No"
"10328",5544,5427,5475,2022-03-02,388.19,"Premier","2022-03","2022","03",2,2022-03-01,"Bronze","No"
"9574",5143,14111,14254,2022-10-28,284.33,"Specialty Suite","2022-10","2022","10",28,2022-10-01,"Silver","No"
"12889",6931,7304,7372,2022-02-09,320.58,"Specialty Suite","2022-02","2022","02",9,2022-02-01,"Silver","No"
"12597",6750,10452,10553,2022-02-22,443.54,"Suite","2022-02","2022","02",22,2022-02-01,"Bronze","No"
"10382",5566,5468,5518,2022-02-24,387.96,"Premier","2022-02","2022","02",24,2022-02-01,"Silver","No"
"6438",3447,1679,1690,2022-12-09,422.77,"Suite","2022-12","2022","12",9,2022-12-01,"Silver","No"
"5541",2942,608,613,2024-04-20,420.75,"Suite","2024-04","2024","04",20,2024-04-01,"Gold","Yes"
"13003",6983,3634,3666,2024-03-22,404.55,"Presidential","2024-03","2024","03",22,2024-03-01,"Silver","Yes"
"7328",3941,1240,1250,2024-03-31,345.44,"Premier","2024-03","2024","03",31,2024-03-01,"Silver","No"
"9646",5179,5008,5049,2023-08-15,281.74,"Standard","2023-08","2023","08",15,2023-08-01,"Bronze","No"
"10044",5407,12072,12190,2024-01-17,357.23,"Premier","2024-01","2024","01",17,2024-01-01,"Silver","No"
"5852",3118,14494,14640,2022-05-01,427.77,"Suite","2022-05","2022","05",1,2022-05-01,"Silver","No"
"7680",4126,6215,6270,2023-08-28,338.21,"Premier","2023-08","2023","08",28,2023-08-01,"Silver","Yes"
"11625",6207,12024,12141,2023-08-17,418.77,"Premier","2023-08","2023","08",17,2023-08-01,"Silver","Yes"
"12212",6544,14113,14256,2023-03-09,341.1,"Suite","2023-03","2023","03",9,2023-03-01,"Silver","No"
"10356",5554,12846,12975,2023-11-11,390.68,"Specialty Suite","2023-11","2023","11",11,2023-11-01,"Silver","Yes"
"11169",5976,13722,13858,2023-11-08,359.86,"Suite","2023-11","2023","11",8,2023-11-01,"Silver","Yes"
"8672",4652,7275,7343,2022-02-25,356.82,"Suite","2022-02","2022","02",25,2022-02-01,"Silver","No"
"13327",7156,4106,4143,2023-04-13,267.41,"Premier","2023-04","2023","04",13,2023-04-01,"Bronze","No"
"12774",6871,11754,11870,2023-04-29,363.43,"Specialty Suite","2023-04","2023","04",29,2023-04-01,"Silver","No"
"8917",4780,12959,13089,2024-04-04,324.02,"Suite","2024-04","2024","04",4,2024-04-01,"Silver","No"
"8138",4389,7033,7099,2023-12-07,323.15,"Suite","2023-12","2023","12",7,2023-12-01,"Silver","No"
"1826",968,8154,8230,2022-08-10,284.21,"Suite","2022-08","2022","08",10,2022-08-01,"Silver","No"
"11755",6285,11110,11219,2022-12-29,344.49,"Premier","2022-12","2022","12",29,2022-12-01,"Bronze","No"
"10521",5646,3785,3819,2022-05-20,405.05,"Specialty Suite","2022-05","2022","05",20,2022-05-01,"Silver","No"
"13490",7237,2654,2679,2022-09-16,293.6,"Premier","2022-09","2022","09",16,2022-09-01,"Silver","No"
"1452",769,14739,14888,2022-08-05,280.56,"Specialty Suite","2022-08","2022","08",5,2022-08-01,"Silver","No"
"1131",599,3372,3402,2024-06-09,385.34,"Specialty Suite","2024-06","2024","06",9,2024-06-01,"Bronze","No"
"7845",4214,1744,1756,2022-03-25,338.47,"Premier","2022-03","2022","03",25,2022-03-01,"Silver","No"
"3961",2095,7885,7960,2024-02-20,483.65,"Specialty Suite","2024-02","2024","02",20,2024-02-01,"Silver","No"
"2242",1185,8529,8610,2022-01-15,368.11,"Specialty Suite","2022-01","2022","01",15,2022-01-01,"Silver","No"
"10982",5875,1348,1358,2022-05-28,293.03,"Standard","2022-05","2022","05",28,2022-05-01,"Silver","Yes"
"11202",5993,4328,4365,2024-06-25,361.19,"Premier","2024-06","2024","06",25,2024-06-01,"Silver","Yes"
"2949",1556,568,572,2022-09-14,405.13,"Suite","2022-09","2022","09",14,2022-09-01,"Silver","No"
"13182",7078,1786,1799,2023-09-25,343.81,"Standard","2023-09","2023","09",25,2023-09-01,"Silver","No"
"8557",4596,12990,13120,2022-01-03,278.71,"Standard","2022-01","2022","01",3,2022-01-01,"Silver","No"
"13690",7346,8450,8530,2023-04-23,489.8,"Specialty Suite","2023-04","2023","04",23,2023-04-01,"Silver","No"
"12709",6825,1580,1590,2023-11-06,322.49,"Specialty Suite","2023-11","2023","11",6,2023-11-01,"Silver","No"
"6089",3260,11877,11994,2024-04-25,121.65,"Premier","2024-04","2024","04",25,2024-04-01,"Silver","No"
"1190",628,10418,10519,2020-04-02,365.9,"Standard","2020-04","2020","04",20,2020-04-01,"Silver","No"
"207",105,4205,4242,2024-07-04,173.33,"Premier","2024-07","2024","07",4,2024-07-01,"Silver","No"
"3798",2007,10807,10911,2024-05-25,355.82,"Specialty Suite","2024-05","2024","05",25,2024-05-01,"Silver","No"
"13780",7388,6775,6838,2020-09-05,388,"Standard","2020-09","2020","09",20,2020-09-01,"Silver","No"
"5225",2763,971,978,2023-06-16,269.54,"Standard","2023-06","2023","06",16,2023-06-01,"Bronze","No"
"5602",2976,9589,9678,2020-01-15,324.18,"Premier","2020-01","2020","01",20,2020-01-01,"Silver","No"
"10520",5646,10339,10438,2023-08-04,461.47,"Premier","2023-08","2023","08",4,2023-08-01,"Silver","No"
"4536",2399,11407,11523,2022-01-03,374.3,"Premier","2022-01","2022","01",3,2022-01-01,"Bronze","No"
"991",521,14613,14760,2022-05-03,290.53,"Premier","2022-05","2022","05",3,2022-05-01,"Silver","No"
"8443",4535,2529,2552,2022-04-16,302.54,"Premier","2022-04","2022","04",16,2022-04-01,"Silver","No"
"3636",1924,11894,12011,2024-01-02,432.19,"Premier","2024-01","2024","01",2,2024-01-01,"Silver","No"
"9510",5109,1347,1357,2023-03-19,236.57,"Specialty Suite","2023-03","2023","03",19,2023-03-01,"Silver","No"
"613",317,10511,10612,2022-01-30,412.26,"Specialty Suite","2022-01","2022","01",30,2022-01-01,"Silver","No"
"6607",3552,1186,1196,2024-06-03,291.86,"Specialty Suite","2024-06","2024","06",3,2024-06-01,"Silver","No"
"11231",6007,7346,7414,2020-10-31,260.97,"Specialty Suite","2020-10","2020","10",20,2020-10-01,"Silver","No"
"10340",5548,10485,10586,2024-05-13,482.58,"Suite","2024-05","2024","05",13,2024-05-01,"Silver","Yes"
"2967",1565,6610,6671,2022-05-22,395.21,"Premier","2022-05","2022","05",22,2022-05-01,"Silver","No"
"14694",7909,14965,49601,2022-12-20,269.91,"Standard","2022-12","2022","12",20,2022-12-01,"Silver","No"
"141",74,9523,9611,2023-03-24,404.74,"Specialty Suite","2023-03","2023","03",24,2023-03-01,"Bronze","No"
"7068",3800,8239,8315,2022-10-31,481.48,"Standard","2022-10","2022","10",31,2022-10-01,"Bronze","No"
"14082",7573,5839,5891,2023-04-10,365.63,"Standard","2023-04","2023","04",10,2023-04-01,"Silver","No"
"7547",4042,8109,8185,2022-04-18,348.29,"Suite","2022-04","2022","04",18,2022-04-01,"Bronze","No"
"12266",6573,8929,9015,2023-10-24,314.73,"Suite","2023-10","2023","10",24,2023-10-01,"Silver","No"
"12667",6801,13486,13620,2022-02-15,247.82,"Specialty Suite","2022-02","2022","02",15,2022-02-01,"Silver","No"
"12914",6942,2434,2457,2022-01-09,425.25,"Specialty Suite","2022-01","2022","01",9,2022-01-01,"Silver","No"
"12564",6735,4513,4553,2022-10-15,449.77,"Specialty Suite","2022-10","2022","10",15,2022-10-01,"Bronze","No"
"10001",5382,749,755,2023-12-11,478,"Suite","2023-12","2023","12",11,2023-12-01,"Silver","No"
"10948",5860,8676,8758,2024-01-22,415.84,"Premier","2024-01","2024","01",22,2024-01-01,"Silver","No"
"11350",6069,5215,5262,2022-05-01,286.82,"Specialty Suite","2022-05","2022","05",1,2022-05-01,"Bronze","No"
"4234",2237,8844,8929,2023-06-15,418.92,"Suite","2023-06","2023","06",15,2023-06-01,"Silver","No"
"2392",1259,2154,2172,2022-01-12,205.78,"Specialty Suite","2022-01","2022","01",12,2022-01-01,"Bronze","No"
"1235",649,11126,11236,2024-06-16,453.1,"Premier","2024-06","2024","06",16,2024-06-01,"Silver","No"
"7629",4092,8443,8523,2023-07-18,356.76,"Standard","2023-07","2023","07",18,2023-07-01,"Silver","No"
"12206",6537,5962,6015,2024-06-18,416.26,"Suite","2024-06","2024","06",18,2024-06-01,"Silver","Yes"
"10921",5843,8129,8205,2024-07-29,303.87,"Premier","2024-07","2024","07",29,2024-07-01,"Bronze","No"
"461",225,10957,11064,2023-07-10,411.19,"Specialty Suite","2023-07","2023","07",10,2023-07-01,"Silver","No"
"1691",906,6007,6061,2022-06-30,260.19,"Specialty Suite","2022-06","2022","06",30,2022-06-01,"Silver","No"
"4823",2543,8907,8993,2022-12-28,479.53,"Suite","2022-12","2022","12",28,2022-12-01,"Bronze","No"
"12367",6624,6907,6971,2023-02-14,490.11,"Specialty Suite","2023-02","2023","02",14,2023-02-01,"Bronze","No"
"542",276,6011,6065,2024-05-23,413.92,"Specialty Suite","2024-05","2024","05",23,2024-05-01,"Silver","No"
"6075",3254,5279,5326,2022-02-17,415,"Specialty Suite","2022-02","2022","02",17,2022-02-01,"Silver","No"
"8019",4316,9340,9428,2024-04-02,292.67,"Suite","2024-04","2024","04",2,2024-04-01,"Silver","No"
"10874",5822,12186,12305,2022-12-24,297.71,"Premier","2022-12","2022","12",24,2022-12-01,"Silver","No"
"1738",933,11507,11623,2022-11-18,422.44,"Specialty Suite","2022-11","2022","11",18,2022-11-01,"Silver","Yes"
"3789",2004,10052,10146,2022-10-25,323.01,"Premier","2022-10","2022","10",25,2022-10-01,"Silver","No"
"14241",7655,11171,11283,2022-03-03,253.12,"Premier","2022-03","2022","03",3,2022-03-01,"Silver","No"
"14150",7604,14690,14839,2024-03-15,347.83,"Standard","2024-03","2024","03",15,2024-03-01,"Silver","No"
"7669",4119,9191,9279,2023-05-13,194.81,"Premier","2023-05","2023","05",13,2023-05-01,"Silver","No"
"10940",5854,3579,3609,2024-02-09,286.19,"Standard","2024-02","2024","02",9,2024-02-01,"Silver","No"
"854",447,11518,11634,2023-07-26,354.53,"Premier","2023-07","2023","07",26,2023-07-01,"Silver","No"
"1635",872,14251,14394,2022-09-14,335.59,"Specialty Suite","2022-09","2022","09",14,2022-09-01,"Silver","No"
"8687",4658,1821,1834,2024-04-22,326.47,"Specialty Suite","2024-04","2024","04",22,2024-04-01,"Silver","No"
"10611",5690,12219,12339,2023-05-07,339.39,"Premier","2023-05","2023","05",7,2023-05-01,"Silver","No"
"10620",5696,7610,7680,2022-06-07,483.17,"Specialty Suite","2022-06","2022","06",7,2022-06-01,"Silver","Yes"
"10337",5548,4701,4742,2022-04-01,463.47,"Specialty Suite","2022-04","2022","04",1,2022-04-01,"Silver","Yes"
"6193",3316,5168,5212,2023-07-18,303.03,"Premier","2023-07","2023","07",18,2023-07-01,"Gold","Yes"
"6898",3702,12169,12288,2022-05-30,332.8,"Suite","2022-05","2022","05",30,2022-05-01,"Silver","No"
"11951",6393,5681,5732,2024-01-30,302.79,"Specialty Suite","2024-01","2024","01",30,2024-01-01,"Silver","No"
"13103",7035,6626,6687,2022-12-06,417.64,"Suite","2022-12","2022","12",6,2022-12-01,"Silver","No"
"3541",1869,4476,4515,2023-07-10,371.75,"Premier","2023-07","2023","07",10,2023-07-01,"Silver","No"
"11524",6158,3890,3924,2024-02-02,372.97,"Specialty Suite","2024-02","2024","02",2,2024-02-01,"Silver","Yes"
"5820",3092,6783,6846,2023-12-14,360.68,"Specialty Suite","2023-12","2023","12",14,2023-12-01,"Bronze","No"
"1678",899,11890,12007,2023-10-07,399.84,"Standard","2023-10","2023","10",7,2023-10-01,"Silver","Yes"
"10715",5736,2471,2494,2023-09-30,314.02,"Premier","2023-09","2023","09",30,2023-09-01,"Silver","Yes"
"2222",1171,7379,7448,2022-09-10,253.5,"Premier","2022-09","2022","09",10,2022-09-01,"Silver","No"
"12433",6662,11549,11665,2023-08-20,390.28,"Standard","2023-08","2023","08",20,2023-08-01,"Silver","Yes"
"11818",6319,14153,14296,2022-06-14,535.86,"Suite","2022-06","2022","06",14,2022-06-01,"Gold","Yes"
"14693",7908,9640,9729,2022-09-10,327.34,"Suite","2022-09","2022","09",10,2022-09-01,"Bronze","No"
"10423",5592,9527,9615,2023-02-02,331.51,"Specialty Suite","2023-02","2023","02",2,2023-02-01,"Silver","No"
"8539",4588,10289,10388,2022-07-19,411.88,"Suite","2022-07","2022","07",19,2022-07-01,"Gold","Yes"
"12150",6509,13582,13717,2020-10-22,482.91,"Specialty Suite","2020-10","2020","10",20,2020-10-01,"Silver","No"
"5905",3155,10073,10167,2022-10-20,187.32,"Premier","2022-10","2022","10",20,2022-10-01,"Silver","No"
"4238",2239,6282,6340,2024-04-27,333.79,"Specialty Suite","2024-04","2024","04",27,2024-04-01,"Bronze","No"
"8678",4654,9928,10022,2023-06-23,393.84,"Suite","2023-06","2023","06",23,2023-06-01,"Silver","Yes"
"118",63,13152,13284,2023-08-16,476.41,"Specialty Suite","2023-08","2023","08",16,2023-08-01,"Silver","Yes"
"3623",1919,13199,13331,2023-04-22,299.42,"Premier","2023-04","2023","04",22,2023-04-01,"Silver","No"
"8501",4567,5580,5630,2023-06-15,283.11,"Premier","2023-06","2023","06",15,2023-06-01,"Silver","Yes"
"8549",4591,14785,14934,2023-09-29,323.54,"Standard","2023-09","2023","09",29,2023-09-01,"Silver","No"
"7420",3983,12513,12639,2022-03-22,392.4,"Specialty Suite","2022-03","2022","03",22,2022-03-01,"Silver","No"
"2203",1159,6900,6964,2023-05-07,362.18,"Premier","2023-05","2023","05",7,2023-05-01,"Silver","No"
"309",158,4173,4210,2024-01-03,274.57,"Standard","2024-01","2024","01",3,2024-01-01,"Silver","Yes"
"1702",915,10229,10324,2023-05-19,396.32,"Specialty Suite","2023-05","2023","05",19,2023-05-01,"Silver","No"
"13771",7381,5950,6003,2023-08-03,430.45,"Premier","2023-08","2023","08",3,2023-08-01,"Silver","No"
"61",34,14160,14303,2022-02-18,412.42,"Specialty Suite","2022-02","2022","02",18,2022-02-01,"Gold","Yes"
"11830",6322,5629,5680,2024-03-30,313.2,"Specialty Suite","2024-03","2024","03",30,2024-03-01,"Silver","No"
"6984",3746,12535,12661,2023-09-23,480.93,"Suite","2023-09","2023","09",23,2023-09-01,"Silver","Yes"
"4848",2561,11144,11255,2022-10-08,280.74,"Specialty Suite","2022-10","2022","10",8,2022-10-01,"Silver","No"
"3251",1717,6826,6889,2024-03-20,414.5,"Specialty Suite","2024-03","2024","03",20,2024-03-01,"Silver","No"
"8050",4337,12286,12407,2022-04-11,324.53,"Premier","2022-04","2022","04",11,2022-04-01,"Silver","No"
"9488",5097,12541,12667,2023-03-30,216.75,"Premier","2023-03","2023","03",30,2023-03-01,"Silver","No"
"9292",4993,3175,3204,2023-07-29,380.38,"Specialty Suite","2023-07","2023","07",29,2023-07-01,"Silver","Yes"
"1111",587,11119,11229,2022-10-26,302.58,"Specialty Suite","2022-10","2022","10",26,2022-10-01,"Silver","No"
"11488",6140,7515,7584,2022-12-27,416.84,"Standard","2022-12","2022","12",27,2022-12-01,"Silver","No"
"12623",6769,7245,7313,2023-01-28,396.89,"Standard","2023-01","2023","01",28,2023-01-01,"Silver","No"
"3048",1606,8058,8134,2024-07-31,373.2,"Standard","2024-07","2024","07",31,2024-07-01,"Silver","No"
"9380",5036,9149,9237,2022-06-10,139.52,"Standard","2022-06","2022","06",10,2022-06-01,"Silver","No"
"8205",4417,1232,1242,2023-10-27,357.78,"Premier","2023-10","2023","10",27,2023-10-01,"Silver","No"
"4733",2498,376,379,2024-06-26,393.89,"Standard","2024-06","2024","06",26,2024-06-01,"Silver","Yes"
"9216",4946,13497,13631,2024-05-04,365.88,"Premier","2024-05","2024","05",4,2024-05-01,"Silver","No"
"2574",1354,5263,5310,2024-01-03,341.06,"Standard","2024-01","2024","01",3,2024-01-01,"Silver","No"
"41",22,13488,13622,2022-11-04,440.86,"Specialty Suite","2022-11","2022","11",4,2022-11-01,"Bronze","No"
"13459",7223,12138,12257,2024-02-28,416.34,"Suite","2024-02","2024","02",28,2024-02-01,"Silver","Yes"
"9792",5258,7744,7817,2023-07-29,492.27,"Suite","2023-07","2023","07",29,2023-07-01,"Silver","No"
"772",402,6034,6088,2022-11-19,431.53,"Suite","2022-11","2022","11",19,2022-11-01,"Silver","No"
"14232",7652,11299,11414,2024-04-18,386.26,"Specialty Suite","2024-04","2024","04",18,2024-04-01,"Silver","No"
"9311",5001,14337,14481,2023-02-07,284.74,"Specialty Suite","2023-02","2023","02",7,2023-02-01,"Silver","No"
"1546",825,14418,14563,2020-08-10,305.37,"Premier","2020-08","2020","08",20,2020-08-01,"Silver","No"
"3960",2095,13125,13256,2023-10-17,352.05,"Premier","2023-10","2023","10",17,2023-10-01,"Silver","No"
"10509",5642,130,131,2023-06-13,439.72,"Standard","2023-06","2023","06",13,2023-06-01,"Silver","Yes"
"8013",4315,13340,13474,2022-10-05,405.52,"Specialty Suite","2022-10","2022","10",5,2022-10-01,"Silver","Yes"
"8923",4783,14536,14682,2023-11-07,297.04,"Specialty Suite","2023-11","2023","11",7,2023-11-01,"Silver","No"
"4842",2555,5441,5489,2024-02-04,250.32,"Standard","2024-02","2024","02",4,2024-02-01,"Silver","No"
"755",389,1781,1794,2024-01-16,305.29,"Suite","2024-01","2024","01",16,2024-01-01,"Silver","No"
"13291",7133,1452,1462,2022-07-04,420.4,"Suite","2022-07","2022","07",4,2022-07-01,"Bronze","No"
"14641",7878,12369,12492,2023-11-24,311.28,"Standard","2023-11","2023","11",24,2023-11-01,"Silver","Yes"
"10293",5525,11717,11833,2023-04-12,296.01,"Specialty Suite","2023-04","2023","04",12,2023-04-01,"Silver","No"
"6511",3493,9891,9985,2022-10-16,331.4,"Suite","2022-10","2022","10",16,2022-10-01,"Silver","No"
"875",460,14195,14338,2023-05-30,380.52,"Premier","2023-05","2023","05",30,2023-05-01,"Bronze","No"
"10660",5713,7810,7885,2023-06-05,248.5,"Specialty Suite","2023-06","2023","06",5,2023-06-01,"Silver","No"
"3803",2010,7128,7195,2022-08-23,396.84,"Specialty Suite","2022-08","2022","08",23,2022-08-01,"Silver","No"
"10294",5526,4578,4618,2022-06-01,447.77,"Specialty Suite","2022-06","2022","06",1,2022-06-01,"Bronze","No"
"5755",3057,920,927,2024-03-01,394.24,"Premier","2024-03","2024","03",1,2024-03-01,"Silver","No"
"6833",3670,7839,7914,2022-04-10,404.93,"Specialty Suite","2022-04","2022","04",10,2022-04-01,"Silver","No"
"5503",2927,9484,9572,2022-04-21,345.48,"Premier","2022-04","2022","04",21,2022-04-01,"Silver","Yes"
"6926",3721,8079,8155,2023-09-04,477.61,"Specialty Suite","2023-09","2023","09",4,2023-09-01,"Silver","No"
"6286",3361,6834,6898,2023-04-04,216.75,"Premier","2023-04","2023","04",4,2023-04-01,"Bronze","No"
"11071",5928,10671,10773,2020-01-15,438.37,"Premier","2020-01","2020","01",20,2020-01-01,"Silver","Yes"
